has_ip,long_url,short_service,has_at,double_slash_redirect,pref_suf,has_sub_domain,ssl_state,long_domain,port,https_token,req_url,url_of_anchor,submit_to_email,domain_Age,dns_record,traffic,page_rank,links_to_page,links_to_page,right_click,popup,redirect,tag_links,shf,sty_similarity,lay_similarity,stats_report,favicon,Image_size,alt_text,form_login,mouseover,iframe_redirection,has_https,target
0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.1,0.1,0.2,0.3,0.3,0.1,0.2,0.1,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.1,0.1,0.3,0.2,0.1,0.2,0.3,0.2,0.2,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.1,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.3,0.1,0.3,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.3,0.1,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.1,0.1,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.3,0.3
0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.1,0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.3,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.1,0.3,0.1,0.1,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.1
0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.2,0.3,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.3,0.3,0.2,0.2,0.1,0.3,0.1,0.2,0.2,0.2,0.3,0.1,0.3,0.1,0.3,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.1,0.1,0.3,0.2,0.1,0.2,0.3,0.2,0.2,0.2,0.3
0.2,0.3,0.2,0.2,0.2,0.2,0.1,0.3,0.1,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.3,0.2,0.2,0.2,0.3,0.1,0.3,0.1,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.1,0.1,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.3,0.1,0.2,0.1,0.3,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.3,0.2,0.2,0.3,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.1,0.3,0.1,0.1,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.2,0.1,0.1,0.1,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.2,0.3,0.1,0.3,0.3
0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3
0.3,0.1,0.3,0.2,0.3,0.2,0.3,0.1,0.1,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.1,0.2,0.2,0.3,0.3,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.1,0.3,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.1,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.2,0.2,0.3,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.3,0.2,0.2,0.3,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.1,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.1,0.3,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.3,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.3,0.3,0.3,0.2,0.3,0.1,0.3,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.3,0.3
0.3,0.3,0.3,0.2,0.3,0.2,0.1,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.1,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.1,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.1
0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.3,0.1,0.2,0.2,0.1,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.1,0.1,0.3,0.3,0.1,0.2,0.2,0.3,0.2,0.3,0.3
0.2,0.1,0.2,0.2,0.2,0.1,0.3,0.3,0.3,0.2,0.2,0.1,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1
0.3,0.3,0.2,0.2,0.3,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.1,0.3,0.1,0.3,0.1,0.1,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.1,0.1,0.3,0.2,0.1,0.3,0.3,0.2,0.3,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.3,0.2,0.2,0.2,0.1,0.2,0.3,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.1,0.3,0.3,0.1,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.1
0.2,0.1,0.2,0.3,0.2,0.3,0.3,0.3,0.1,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.1,0.3,0.1,0.2,0.2,0.2,0.1,0.1,0.3,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.3,0.2,0.3,0.1,0.3,0.1,0.2,0.1,0.1,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.1,0.1,0.3,0.3,0.1,0.2,0.2,0.3,0.2,0.3,0.3
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.1,0.2,0.1,0.2,0.2,0.1,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.3,0.2,0.2,0.3,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.3,0.3,0.3,0.2,0.1,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.1
0.2,0.1,0.2,0.2,0.2,0.3,0.1,0.3,0.2,0.2,0.3,0.1,0.3,0.3,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.3,0.1,0.3,0.1,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.1
0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.3,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.3,0.2,0.2,0.3,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.1,0.2,0.2,0.1,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.3,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.3,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.3,0.1,0.2,0.1,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.3,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3
0.3,0.3,0.3,0.2,0.3,0.1,0.3,0.3,0.1,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.1,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.1,0.2,0.3,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.3,0.3,0.3,0.2,0.1,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.1
0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.3,0.2,0.3,0.1,0.2,0.2,0.1,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.1,0.2,0.2,0.3,0.2,0.1,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.3,0.3,0.1,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.1,0.2,0.3,0.2,0.3,0.1,0.3,0.3,0.2,0.2,0.1,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.3,0.3,0.1,0.3,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.1
0.2,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.3,0.1,0.2,0.1,0.3,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.1,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.3,0.2,0.2,0.3,0.2,0.1,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.3,0.1,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.3,0.2,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0.3,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.1,0.3,0.2,0.2,0.3,0.1,0.3,0.3,0.2,0.2,0.1,0.3,0.3,0.3,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.3,0.2,0.3,0.2,0.1,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.1
0.3,0.1,0.3,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.1,0.1,0.3,0.3,0.1,0.2,0.3,0.3,0.2,0.3,0.3
0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.1,0.3,0.2,0.3,0.3,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.2,0.1,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.3,0.3,0.2,0.2,0.1,0.2,0.2,0.3,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.1,0.3,0.2,0.1,0.3,0.3,0.1,0.3,0.3,0.2,0.2,0.2,0.1,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.1,0.3,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.3,0.3,0.2,0.2,0.1,0.3,0.2,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.3,0.3,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.3,0.2,0.3,0.3,0.1,0.3,0.3,0.2,0.2,0.2,0.1,0.3,0.1,0.1,0.3,0.2,0.1,0.3,0.3,0.2,0.3,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.1,0.2,0.1,0.3,0.3,0.1,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.3,0.2,0.2,0.3,0.2,0.3
0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0.3,0.2,0.2,0.1,0.3,0.3,0.1,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.1
0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.3,0.1,0.3,0.2,0.1,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.1,0.1,0.3,0.3,0.1,0.2,0.2,0.3,0.2,0.3,0.3
0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.3,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.3,0.1,0.3,0.3,0.3,0.2,0.1,0.3,0.3,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.1,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.1
0.2,0.1,0.2,0.2,0.2,0.3,0.1,0.3,0.3,0.2,0.2,0.1,0.2,0.2,0.3,0.3,0.3,0.1,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.3,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.1,0.3,0.2,0.1,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.1,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.3,0.3,0.1,0.1,0.3,0.3,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.3,0.2,0.2,0.3,0.2,0.3
0.2,0.1,0.2,0.2,0.2,0.1,0.3,0.1,0.3,0.2,0.2,0.1,0.1,0.2,0.3,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.1,0.2,0.3,0.2,0.1,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3
0.2,0.3,0.2,0.2,0.2,0.1,0.1,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.2,0.1,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.1
0.2,0.1,0.2,0.3,0.2,0.2,0.1,0.3,0.3,0.2,0.2,0.1,0.3,0.2,0.1,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1
0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.1,0.3,0.1,0.1,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.1
